txn_id,timestamp,sender_bank,sender_account,receiver_bank,upi_app,amount,status,merchant,city,category
UPI002787,2026-01-05 01:35:00,HDFC,ACC60630,HDFC,BHIM,22704.9,PENDING,"Nadig, Dube and Sibal",Pali,Transport
UPI002788,2026-01-14 03:11:00,PNB,ACC61829,SBI,BHIM,18545.32,SUCCESS,"Subramanian, Korpal and Narang",Gandhidham,Bills
UPI002789,2026-01-26 22:03:00,SBI,ACC89580,Kotak,PhonePe,4118.48,REVERSED,Lata and Sons,Kanpur,Bills
UPI002790,2026-01-14 14:31:00,SBI,ACC50215,Kotak,GPay,3435.4,PENDING,Chaudry Group,Jodhpur,Transport
UPI002791,2026-01-24 15:59:00,BOB,ACC98206,BOB,GPay,21477.91,PENDING,Dhillon LLC,Latur,Transfer
UPI002792,2026-01-15 12:41:00,Kotak,ACC14810,Axis,PhonePe,22004.34,PENDING,Narula-Sanghvi,Durgapur,Shopping
UPI002793,2026-01-30 01:34:00,BOB,ACC50097,HDFC,BHIM,30641.73,REVERSED,Gaba-Chawla,Karawal Nagar,Bills
UPI002794,2026-01-07 09:51:00,PNB,ACC10350,BOB,AmazonPay,42992.57,PENDING,Ray-Tiwari,Rajpur Sonarpur,Transfer
UPI002795,2026-01-11 23:13:00,ICICI,ACC24752,ICICI,GPay,2697.87,PENDING,Bahl-Suri,Jaunpur,Transfer
UPI002796,2026-01-06 14:25:00,ICICI,ACC94338,ICICI,BHIM,6258.22,REVERSED,Bhavsar-Bora,Bharatpur,Transport
UPI002797,2026-01-12 22:37:00,PNB,ACC80327,Axis,GPay,30731.93,FAILED,Radhakrishnan Inc,Delhi,Shopping
UPI002798,2026-01-05 17:26:00,HDFC,ACC54906,ICICI,BHIM,23420.24,PENDING,"Kaul, Gaba and Date",Alwar,Food
UPI002799,2026-01-29 04:44:00,PNB,ACC51166,HDFC,GPay,16446.66,FAILED,"Mandal, Prasad and Purohit",Thoothukudi,Transfer
UPI002800,2026-01-27 11:46:00,BOB,ACC55090,Axis,AmazonPay,18650.24,PENDING,Chanda Group,Ludhiana,Bills
UPI002801,2026-01-08 01:43:00,BOB,ACC79586,BOB,Paytm,25084.24,SUCCESS,Seshadri-Wable,Silchar,Transport
UPI002802,2026-01-30 00:57:00,ICICI,ACC68201,SBI,Paytm,11924.42,SUCCESS,Deo-Sahota,Bhagalpur,Bills
UPI002803,2026-01-29 20:03:00,PNB,ACC22585,ICICI,BHIM,20028.35,REVERSED,Bhalla-Chandran,Haldia,Transport
UPI002804,2026-01-16 11:25:00,SBI,ACC77921,PNB,GPay,6233.03,REVERSED,Panchal PLC,Ambattur,Shopping
UPI002805,2026-01-22 00:03:00,SBI,ACC35029,Kotak,BHIM,,SUCCESS,Lad-Bhatti,Suryapet,Food
UPI002806,2026-01-02 18:56:00,BOB,ACC23744,Axis,PhonePe,17403.25,REVERSED,Din-Sidhu,Aurangabad,Bills
UPI002807,2026-01-20 16:22:00,PNB,ACC88300,HDFC,AmazonPay,32313.83,PENDING,Karan-Lad,Gangtok,Shopping
UPI002808,2026-01-17 14:51:00,Kotak,ACC40978,PNB,AmazonPay,19899.44,REVERSED,"Choudhury, Din and Gandhi",Vasai-Virar,Bills
UPI002809,2026-01-23 03:43:00,HDFC,ACC58236,PNB,Paytm,12506.83,REVERSED,Patla Group,Chennai,Food
UPI002810,2026-01-13 07:00:00,BOB,ACC21190,HDFC,GPay,22728.18,PENDING,Murthy-Upadhyay,Anand,Food
UPI002811,2026-01-28 11:17:00,Axis,ACC50617,HDFC,BHIM,30608.47,PENDING,Prabhakar-Sharaf,Jabalpur,Transfer
UPI002812,2026-01-22 20:03:00,PNB,ACC84419,Axis,BHIM,20265.38,SUCCESS,Maharaj-Kapoor,Gandhinagar,Shopping
UPI002813,2026-01-01 12:01:00,PNB,ACC16756,Axis,GPay,1127.11,PENDING,Raval-Dar,Pimpri-Chinchwad,Bills
UPI002814,2026-01-24 09:03:00,HDFC,ACC54919,HDFC,BHIM,28040.38,FAILED,Kade Ltd,Alappuzha,Bills
UPI002815,2026-01-07 10:32:00,Kotak,ACC78562,Axis,BHIM,47299.33,SUCCESS,"Oommen, Randhawa and Gola",Asansol,Food
UPI002816,2026-01-08 13:35:00,SBI,ACC44583,PNB,GPay,33614.23,PENDING,"Yogi, Setty and Nair",Maheshtala,Transport
UPI002817,2026-01-30 05:08:00,Kotak,ACC84397,BOB,GPay,4139.59,PENDING,"Raval, Walla and Kota",North Dumdum,Transfer
UPI002818,2026-01-13 00:28:00,PNB,ACC92459,ICICI,BHIM,19721.78,PENDING,"Dewan, Vora and Desai",Berhampore,Transport
UPI002819,2026-01-04 11:27:00,SBI,ACC78258,SBI,AmazonPay,34325.18,PENDING,"Mammen, Hans and Pillay",Thoothukudi,Food
UPI002820,2026-01-16 09:19:00,HDFC,ACC17594,HDFC,AmazonPay,46069.11,SUCCESS,Mittal and Sons,Karawal Nagar,Transfer
UPI002821,2026-01-05 12:55:00,Kotak,ACC46629,BOB,BHIM,41876.69,SUCCESS,Kalla-Hegde,Bihar Sharif,Shopping
UPI002822,2026-01-04 09:22:00,ICICI,ACC96753,Kotak,GPay,,FAILED,Handa PLC,Madhyamgram,Transport
UPI002823,2026-01-21 03:46:00,HDFC,ACC81002,HDFC,BHIM,48739.13,SUCCESS,Memon Ltd,Kamarhati,Transport
UPI001973,2026-01-22 23:27:00,SBI,ACC85105,SBI,BHIM,43923.7,REVERSED,Tella and Sons,Tinsukia,Bills
UPI002825,2026-01-28 11:24:00,ICICI,ACC10338,Axis,BHIM,27177.72,REVERSED,"Varughese, Rastogi and Malhotra",Jamshedpur,Food
UPI002826,2026-01-13 19:57:00,Kotak,ACC78623,BOB,AmazonPay,9285.23,REVERSED,Dar-Nath,Tenali,Transfer
UPI002827,2026-01-11 02:53:00,SBI,ACC39646,BOB,GPay,14997.22,REVERSED,Bajaj PLC,Kalyan-Dombivli,Shopping
UPI002828,2026-01-14 14:03:00,SBI,ACC87178,Kotak,PhonePe,39794.31,REVERSED,Oza-Om,Proddatur,Food
UPI002829,2026-01-01 22:19:00,Axis,ACC42790,BOB,AmazonPay,45311.31,SUCCESS,"Pandit, Thaker and Aurora",Muzaffarnagar,Transfer
UPI002830,2026-01-06 22:44:00,ICICI,ACC96770,SBI,AmazonPay,37536.93,REVERSED,"Chokshi, D’Alia and Behl",Kolhapur,Food
UPI002831,2026-01-05 13:03:00,HDFC,ACC62049,Kotak,GPay,3466.87,REVERSED,Buch Inc,Dibrugarh,Bills
UPI002832,2026-01-12 05:21:00,SBI,ACC88428,HDFC,BHIM,23123.95,FAILED,Ganesan Group,Belgaum,Shopping
UPI002833,2026-01-08 22:18:00,SBI,ACC65501,Kotak,PhonePe,,REVERSED,Walia-Deol,Sambhal,Shopping
UPI002834,2026-01-28 11:09:00,HDFC,ACC36081,BOB,Paytm,25724.81,FAILED,"Chandran, Mann and Vyas",Aurangabad,Transfer
UPI002835,2026-01-01 04:39:00,Axis,ACC57459,Axis,GPay,9614.29,PENDING,"Parsa, Loyal and Chakrabarti",Ambattur,Food
UPI002836,2026-01-16 17:00:00,SBI,ACC13407,HDFC,PhonePe,16910.22,PENDING,"Mangal, Bose and Din",Hapur,Food
UPI002837,2026-01-09 14:52:00,SBI,ACC84888,ICICI,Paytm,38260.21,REVERSED,More-Pandya,Gulbarga,Transfer
UPI002838,2026-01-28 10:31:00,Axis,ACC23102,Axis,BHIM,46587.28,SUCCESS,"Palla, Uppal and Bora",Bhilai,Bills
UPI002839,2026-01-03 14:14:00,Kotak,ACC49775,SBI,GPay,9620.36,PENDING,Chanda-Sandhu,Ramgarh,Bills
UPI000382,2026-01-29 21:08:00,PNB,ACC82781,Kotak,Paytm,48159.19,FAILED,"Ganesh, Batra and Reddy",Rajkot,Transport
UPI002841,2026-01-19 08:57:00,Axis,ACC70920,BOB,BHIM,27935.19,SUCCESS,"Tailor, Chander and Bumb",Singrauli,Food
UPI002842,2026-01-27 17:17:00,BOB,ACC69643,PNB,GPay,11229.79,SUCCESS,Jhaveri-Saxena,Machilipatnam,Bills
UPI002843,2026-01-20 02:58:00,PNB,ACC69138,ICICI,BHIM,2239.91,PENDING,"Gara, Kapoor and Vyas",Ujjain,Shopping
UPI002844,2026-01-02 23:10:00,Kotak,ACC49776,PNB,BHIM,26.11,FAILED,"Raghavan, Murty and Bedi",Kadapa,Food
UPI002845,2026-01-14 04:13:00,HDFC,ACC73392,SBI,BHIM,49541.45,PENDING,Jaggi and Sons,Bellary,Transfer
UPI002846,2026-01-05 18:53:00,SBI,ACC16714,Axis,AmazonPay,14951.81,REVERSED,Mall-Lad,Berhampur,Bills
UPI002847,2026-01-20 00:55:00,ICICI,ACC70468,HDFC,AmazonPay,22484.25,REVERSED,Salvi-Badami,Rajkot,Transport
UPI002848,2026-01-13 05:07:00,PNB,ACC13241,BOB,GPay,34159.34,SUCCESS,Kata-Maharaj,Bhiwani,Transfer
UPI002849,2026-01-19 23:19:00,SBI,ACC66868,Axis,AmazonPay,47832.35,FAILED,Shenoy Group,Kochi,Bills
UPI002850,2026-01-22 16:18:00,SBI,ACC91893,BOB,BHIM,25974.95,REVERSED,Tata Ltd,Mahbubnagar,Bills
UPI002851,2026-01-30 18:37:00,HDFC,ACC84645,Kotak,BHIM,,FAILED,Peri and Sons,Durg,Bills
UPI002852,2026-01-21 05:00:00,SBI,ACC97828,BOB,PhonePe,23427.11,SUCCESS,"Behl, Shan and Patil",Srinagar,Bills
UPI002853,2026-01-20 02:08:00,HDFC,ACC34567,PNB,PhonePe,49417.92,REVERSED,Dora-Bains,Nagpur,Transfer
UPI002854,2026-01-11 13:13:00,HDFC,ACC99707,BOB,GPay,32661.37,SUCCESS,"Venkataraman, Bumb and Warrior",Anand,Transport
UPI002855,2026-01-02 00:38:00,BOB,ACC62577,BOB,PhonePe,29473.44,REVERSED,Kade-Lal,Bellary,Transfer
UPI002856,2026-01-19 03:37:00,Kotak,ACC55061,PNB,GPay,12936.92,FAILED,Rai-Kurian,Hazaribagh,Shopping
UPI002857,2026-01-14 21:42:00,SBI,ACC27896,Kotak,Paytm,43998.94,FAILED,Dara-Sarin,Baranagar,Bills
UPI002858,2026-01-13 01:20:00,ICICI,ACC79607,BOB,AmazonPay,2437.52,PENDING,Bhasin-Pandey,Panipat,Shopping
UPI002859,2026-01-27 08:02:00,PNB,ACC78194,BOB,PhonePe,38995.82,PENDING,Khurana and Sons,Bokaro,Transport
UPI002860,2026-01-01 07:03:00,ICICI,ACC42450,Axis,BHIM,48154.65,PENDING,Amble-Boase,Anantapuram,Transport
UPI002861,2026-01-20 07:25:00,Kotak,ACC79472,PNB,BHIM,40037.71,REVERSED,Kohli-Kota,Guntur,Food
UPI002862,2026-01-08 16:21:00,SBI,ACC42650,SBI,BHIM,2111.74,SUCCESS,"Sami, Manda and Shenoy",Morena,Food
UPI002863,2026-01-19 20:58:00,HDFC,ACC87577,BOB,AmazonPay,35856.92,FAILED,"Morar, Vasa and Dugar",Gudivada,Transfer
UPI002864,2026-01-24 15:19:00,Axis,ACC36605,BOB,PhonePe,28297.36,PENDING,"Sastry, Badami and Ahluwalia",Kulti,Transport
UPI002865,2026-01-06 03:32:00,Axis,ACC97363,Kotak,BHIM,28373.52,PENDING,"Rai, Walia and Zacharia",Hyderabad,Shopping
UPI002866,2026-01-26 08:04:00,Kotak,ACC10868,Axis,PhonePe,427.02,SUCCESS,Bhardwaj-Gill,Gulbarga,Shopping
UPI002867,2026-01-04 14:36:00,HDFC,ACC12779,HDFC,GPay,2075.96,SUCCESS,"Pal, Reddy and Mutti",Parbhani,Food
UPI002868,2026-01-04 00:59:00,Axis,ACC46100,Kotak,BHIM,24460.03,FAILED,Samra LLC,Bidhannagar,Food
UPI002869,2026-01-22 05:30:00,ICICI,ACC95227,PNB,PhonePe,44403.42,SUCCESS,Mand-Kamdar,Surendranagar Dudhrej,Shopping
UPI002870,2026-01-08 18:34:00,BOB,ACC16658,HDFC,BHIM,34050.49,SUCCESS,Handa Inc,Khammam,Bills
UPI002871,2026-01-09 14:02:00,HDFC,ACC11755,Kotak,Paytm,38352.44,REVERSED,Grover Ltd,Bhiwandi,Transport
UPI002872,2026-01-30 07:42:00,SBI,ACC65868,SBI,PhonePe,34442.84,PENDING,"Aggarwal, Reddy and Pingle",Chennai,Shopping
UPI002873,2026-01-04 10:26:00,ICICI,ACC96987,Kotak,Paytm,29724.99,SUCCESS,Raman-Khatri,Tirupati,Transfer
UPI002874,2026-01-26 17:40:00,Axis,ACC75057,Kotak,BHIM,358.3,FAILED,Gulati-Sabharwal,Ambattur,Food
UPI002875,2026-01-26 14:14:00,HDFC,ACC82051,PNB,Paytm,17526.37,FAILED,Mukherjee-Wagle,Bhagalpur,Transport
UPI002876,2026-01-13 05:26:00,Kotak,ACC94861,BOB,GPay,7478.24,REVERSED,Vyas PLC,Ahmednagar,Transfer
UPI002877,2026-01-29 17:54:00,ICICI,ACC52298,BOB,PhonePe,8084.65,SUCCESS,Nayak-Bera,Jalgaon,Bills
UPI002878,2026-01-28 09:02:00,HDFC,ACC12542,BOB,BHIM,40105.59,PENDING,Manda-Aurora,Tezpur,Bills
UPI002879,2026-01-09 08:27:00,ICICI,ACC83569,BOB,BHIM,42961.98,FAILED,Kari-Ghose,Amroha,Transfer
UPI002880,2026-01-25 19:44:00,HDFC,ACC19186,HDFC,Paytm,19280.09,REVERSED,Sachar-Gulati,Asansol,Bills
UPI002881,2026-01-22 20:18:00,HDFC,ACC43801,ICICI,GPay,46200.97,PENDING,Narasimhan-Doshi,Arrah,Transport
UPI002882,2026-01-24 14:46:00,Axis,ACC31599,Kotak,BHIM,17136.97,PENDING,Shukla Group,Patiala,Bills
UPI002883,2026-01-11 03:21:00,Kotak,ACC98650,PNB,PhonePe,45201.14,FAILED,Ram-Tripathi,Amravati,Transfer
UPI002884,2026-01-25 07:12:00,PNB,ACC12459,PNB,Paytm,2353.29,FAILED,"Chandran, Radhakrishnan and Dhingra",Jehanabad,Shopping
UPI002885,2026-01-03 06:26:00,Kotak,ACC47628,SBI,AmazonPay,43208.56,SUCCESS,Das Ltd,Aizawl,Bills
UPI002886,2026-01-08 15:16:00,Axis,ACC60062,PNB,GPay,24151.63,FAILED,Morar Ltd,Bidar,Shopping
UPI002887,2026-01-19 18:39:00,BOB,ACC88590,HDFC,PhonePe,,SUCCESS,Rattan LLC,Silchar,Shopping
UPI002888,2026-01-16 02:43:00,HDFC,ACC71179,HDFC,PhonePe,31480.16,SUCCESS,Dey-Naik,Ajmer,Bills
UPI002889,2026-01-23 08:40:00,BOB,ACC53025,Axis,AmazonPay,9122.13,SUCCESS,Samra-Nadkarni,Kolkata,Food
UPI002890,2026-01-11 03:19:00,HDFC,ACC53248,Kotak,AmazonPay,26089.95,PENDING,"Dani, Bhardwaj and Basak",Jalna,Bills
UPI002891,2026-01-30 11:06:00,BOB,ACC52341,Kotak,BHIM,8187.56,REVERSED,Atwal and Sons,Anantapur,Bills
UPI002892,2026-01-28 02:02:00,SBI,ACC32126,HDFC,BHIM,39864.55,FAILED,"Narula, Issac and Deep",Gorakhpur,Shopping
UPI002893,2026-01-10 05:30:00,HDFC,ACC89313,Kotak,PhonePe,-38970.83,SUCCESS,Soni-Sani,Chinsurah,Food
UPI002894,2026-01-30 08:25:00,ICICI,ACC49466,HDFC,BHIM,42122.92,REVERSED,Chakrabarti LLC,Surendranagar Dudhrej,Transport
UPI002895,2026-01-03 09:20:00,PNB,ACC47242,HDFC,GPay,35286.19,SUCCESS,Bakshi and Sons,Haldia,Bills
UPI002896,2026-01-20 16:48:00,Axis,ACC57668,BOB,Paytm,29938.56,FAILED,Goda Group,Jaipur,Transfer
UPI002897,2026-01-01 20:59:00,ICICI,ACC51872,BOB,GPay,47798.33,FAILED,Balakrishnan-Pant,Alappuzha,Shopping
UPI002898,2026-01-10 00:24:00,HDFC,ACC76970,SBI,GPay,23445.81,FAILED,Pradhan-Sathe,Panihati,Food
UPI002899,2026-01-10 11:24:00,SBI,ACC33696,HDFC,BHIM,11629.85,PENDING,Raj PLC,Moradabad,Food
UPI002900,2026-01-01 23:38:00,PNB,ACC84718,Kotak,Paytm,7634.83,FAILED,Wadhwa and Sons,Varanasi,Bills
UPI002901,2026-01-04 07:19:00,Axis,ACC16317,HDFC,GPay,12093.96,FAILED,"Batra, Parsa and Chaudry",Fatehpur,Shopping
UPI002902,2026-01-17 05:23:00,ICICI,ACC80034,BOB,BHIM,1426.58,SUCCESS,"Barad, Goyal and Bhat",Kavali,Transfer
UPI002903,2026-01-07 21:53:00,HDFC,ACC94886,BOB,Paytm,13345.99,PENDING,"Mittal, Verma and Kapoor",Kumbakonam,Bills
UPI002904,2026-01-17 22:36:00,BOB,ACC21482,HDFC,Paytm,3944.02,FAILED,Saini-Bhattacharyya,Hapur,Transfer
UPI002905,2026-01-27 16:29:00,SBI,ACC42698,BOB,Paytm,1789.31,SUCCESS,Sule Group,Nellore,Shopping
UPI002906,2026-01-12 13:21:00,BOB,ACC18962,Kotak,BHIM,11168.46,SUCCESS,Golla-Kota,Visakhapatnam,Shopping
UPI002907,2026-01-06 12:27:00,Axis,ACC66654,BOB,GPay,42917.49,FAILED,"Gala, Madan and Wable",Kharagpur,Transfer
UPI002908,2026-01-20 14:18:00,SBI,ACC63807,HDFC,PhonePe,6581.73,PENDING,"Hayre, D’Alia and Chanda",Gaya,Bills
UPI002909,2026-01-20 20:01:00,SBI,ACC50981,SBI,Paytm,-6579.85,FAILED,"Kade, Sarna and Suri",Jalandhar,Food
UPI002910,2026-01-30 16:18:00,Axis,ACC88072,Axis,BHIM,28123.23,SUCCESS,Bala-Ganesh,Karimnagar,Shopping
UPI002911,2026-01-23 23:47:00,SBI,ACC87707,SBI,PhonePe,-10796.44,SUCCESS,"Natt, Bal and Purohit",Rohtak,Food
UPI002912,2026-01-03 06:40:00,PNB,ACC38383,Kotak,GPay,38266.87,REVERSED,"Kala, Dua and Varghese",Bardhaman,Transfer
UPI002913,2026-01-13 18:58:00,BOB,ACC61214,PNB,PhonePe,27867.83,REVERSED,Gokhale Inc,Avadi,Transport
UPI002914,2026-01-25 09:04:00,PNB,ACC56178,SBI,AmazonPay,5702.94,PENDING,"Ravi, Pillai and Sheth",Durg,Bills
UPI002915,2026-01-27 21:45:00,Axis,ACC53787,Axis,AmazonPay,2296.84,FAILED,Khatri-Anand,Hajipur,Bills
UPI002916,2026-01-08 02:29:00,PNB,ACC73999,HDFC,PhonePe,,SUCCESS,Ganesan and Sons,Sirsa,Shopping
UPI002917,2026-01-13 20:48:00,SBI,ACC71093,Kotak,GPay,31617.36,SUCCESS,Bandi and Sons,Latur,Transfer
UPI002918,2026-01-24 16:26:00,BOB,ACC88435,Kotak,AmazonPay,38434.64,PENDING,"Verma, Zachariah and Biswas",Secunderabad,Food
UPI002919,2026-01-19 17:38:00,Axis,ACC20411,ICICI,BHIM,17340.51,REVERSED,Nanda and Sons,Pudukkottai,Shopping
UPI002920,2026-01-20 00:24:00,Axis,ACC58834,SBI,AmazonPay,47191.53,PENDING,Bala and Sons,Tadepalligudem,Bills
UPI002921,2026-01-16 23:29:00,PNB,ACC89641,BOB,Paytm,4209.21,REVERSED,Sheth-Natarajan,Ghaziabad,Transport
UPI002922,2026-01-29 11:33:00,PNB,ACC67526,HDFC,AmazonPay,12454.7,FAILED,Om PLC,Tezpur,Food
UPI002923,2026-01-20 12:03:00,ICICI,ACC38039,HDFC,BHIM,6743.79,REVERSED,"Sanghvi, Keer and Yohannan",Avadi,Bills
UPI002924,2026-01-26 08:37:00,Axis,ACC24190,Kotak,GPay,931.24,REVERSED,"Mall, Kurian and Seshadri",Ballia,Food
UPI002925,2026-01-05 17:02:00,HDFC,ACC44422,PNB,PhonePe,-27379.82,FAILED,"Badal, Prabhakar and Randhawa",Pali,Shopping
UPI002926,2026-01-16 13:39:00,ICICI,ACC87313,SBI,AmazonPay,14510.72,SUCCESS,Ganguly-Radhakrishnan,Naihati,Transfer
UPI002927,2026-01-19 06:30:00,PNB,ACC70063,HDFC,AmazonPay,27532.57,REVERSED,"Tank, Natarajan and Saini",Malegaon,Transport
UPI002928,2026-01-13 20:07:00,HDFC,ACC78963,HDFC,PhonePe,4878.86,SUCCESS,"Ganesan, Chada and Nayak",Hazaribagh,Food
UPI002929,2026-01-29 03:31:00,HDFC,ACC12327,Axis,Paytm,14559.57,SUCCESS,Bhakta-Mani,Nagercoil,Bills
UPI002930,2026-01-13 08:31:00,Axis,ACC60788,HDFC,AmazonPay,28324.01,REVERSED,"Dani, Rana and Pai",Bihar Sharif,Transport
UPI002931,2026-01-16 07:54:00,HDFC,ACC69289,BOB,Paytm,26098.23,REVERSED,Ranganathan Ltd,Bharatpur,Food
UPI000522,2026-01-14 01:26:00,SBI,ACC58795,Axis,BHIM,12498.09,REVERSED,Nagar PLC,Alwar,Food
UPI002933,2026-01-02 23:29:00,BOB,ACC44392,SBI,AmazonPay,3949.84,FAILED,Chanda-Pillai,Kota,Transfer
UPI002934,2026-01-02 23:27:00,PNB,ACC81075,BOB,PhonePe,608.5,FAILED,Ramaswamy-Gopal,Katni,Transport
UPI002935,2026-01-23 02:44:00,PNB,ACC90505,SBI,AmazonPay,24394.95,REVERSED,Kothari-Kumar,Bathinda,Transport
UPI002936,2026-01-26 02:33:00,BOB,ACC46942,ICICI,Paytm,16325.99,FAILED,"Krishnamurthy, Bumb and Mallick",Erode,Food
UPI002937,2026-01-12 10:13:00,Kotak,ACC81331,BOB,BHIM,39964.24,FAILED,Mani LLC,Satara,Food
UPI002938,2026-01-02 21:23:00,HDFC,ACC19656,BOB,PhonePe,23079.86,SUCCESS,Sen-Sengupta,Thane,Transport
UPI002939,2026-01-12 23:53:00,BOB,ACC25928,Kotak,GPay,19038.62,REVERSED,Ganguly-D’Alia,Raebareli,Food
UPI002940,2026-01-05 05:03:00,BOB,ACC75714,Kotak,PhonePe,1235.12,SUCCESS,Golla-Gala,Aligarh,Transfer
UPI002941,2026-01-18 05:16:00,PNB,ACC98675,Kotak,GPay,30785.77,PENDING,Walla Ltd,Bidhannagar,Bills
UPI002942,2026-01-03 01:26:00,HDFC,ACC44319,SBI,Paytm,27615.06,SUCCESS,"Kaul, Doshi and Butala",Sambalpur,Transport
UPI002943,2026-01-26 14:15:00,PNB,ACC23574,ICICI,PhonePe,25788.28,PENDING,Ray-Sankar,Patiala,Food
UPI002944,2026-01-27 17:25:00,PNB,ACC10291,ICICI,Paytm,11580.48,REVERSED,"Bobal, Narayanan and Butala",Hosur,Food
UPI002945,2026-01-03 04:10:00,BOB,ACC60645,Axis,PhonePe,20709.38,PENDING,"Hari, Das and Devan",Avadi,Transfer
UPI002946,2026-01-05 18:12:00,ICICI,ACC56358,BOB,BHIM,,PENDING,Dugar Ltd,Kolhapur,Shopping
UPI002947,2026-01-22 11:58:00,Kotak,ACC45231,BOB,PhonePe,47318.83,REVERSED,"Bir, Deo and Sandhu",Ulhasnagar,Shopping
UPI002948,2026-01-12 18:06:00,Kotak,ACC92232,Kotak,AmazonPay,10747.58,REVERSED,Kapadia-Chanda,Patna,Food
UPI002949,2026-01-18 21:27:00,PNB,ACC90592,ICICI,PhonePe,11491.23,FAILED,Dewan Inc,Karaikudi,Bills
UPI002950,2026-01-08 15:18:00,Axis,ACC69103,ICICI,GPay,-3549.71,SUCCESS,Pall-Baria,Etawah,Transfer
UPI002951,2026-01-02 15:32:00,SBI,ACC13507,Kotak,AmazonPay,24450.63,REVERSED,Sahota Inc,Bally,Shopping
UPI002952,2026-01-02 16:54:00,Axis,ACC47830,SBI,PhonePe,39342.4,PENDING,"Garg, Sachdev and Gade",Begusarai,Bills
UPI002953,2026-01-26 13:13:00,Axis,ACC93306,PNB,AmazonPay,26057.47,PENDING,Chada Inc,Patiala,Transfer
UPI002954,2026-01-30 13:34:00,HDFC,ACC63121,BOB,PhonePe,,SUCCESS,"Andra, Naik and Khanna",Bikaner,Food
UPI002955,2026-01-21 05:31:00,Axis,ACC39087,PNB,BHIM,22805.19,PENDING,"Kala, Kunda and Bhagat",Kakinada,Transfer
UPI002956,2026-01-02 16:23:00,Axis,ACC79180,SBI,PhonePe,29779.96,SUCCESS,"Chaudry, Thaker and Dalal",Pune,Bills
UPI002957,2026-01-02 15:52:00,ICICI,ACC90751,SBI,GPay,35177.18,SUCCESS,"Kata, Murty and Chaudhari",Parbhani,Shopping
UPI002958,2026-01-27 22:31:00,Axis,ACC68686,ICICI,GPay,4315.69,FAILED,Bhasin LLC,Gangtok,Transport
UPI002959,2026-01-16 14:02:00,ICICI,ACC31202,HDFC,AmazonPay,25953.95,SUCCESS,Khurana-Warrior,Tenali,Bills
UPI002960,2026-01-12 02:17:00,SBI,ACC17261,ICICI,AmazonPay,1335.42,FAILED,"Sankar, Raghavan and Bahl",Etawah,Bills
UPI002961,2026-01-06 01:58:00,PNB,ACC90402,Axis,BHIM,48997.54,FAILED,Sama-Sachdev,Gorakhpur,Food
UPI002962,2026-01-20 11:01:00,PNB,ACC30286,ICICI,AmazonPay,10830.63,REVERSED,"Raja, Dara and Om",Bijapur,Transport
UPI002963,2026-01-16 21:11:00,BOB,ACC78950,Axis,Paytm,9811.85,FAILED,Naik PLC,Uluberia,Transfer
UPI002964,2026-01-05 05:01:00,ICICI,ACC20255,HDFC,Paytm,23963.33,FAILED,"Prasad, Vasa and Dave",Anantapur,Food
UPI002965,2026-01-02 12:27:00,Axis,ACC10768,ICICI,Paytm,24085.44,SUCCESS,Mohan Group,Machilipatnam,Bills
UPI002966,2026-01-06 12:38:00,Axis,ACC27858,ICICI,PhonePe,41239.58,REVERSED,Dugar and Sons,Madanapalle,Transfer
UPI002967,2026-01-18 21:25:00,ICICI,ACC62513,HDFC,AmazonPay,9407.02,REVERSED,Pandey Inc,Kolkata,Food
UPI002968,2026-01-17 09:53:00,Axis,ACC10642,BOB,GPay,14805.57,FAILED,"Koshy, Deshmukh and Zachariah",Ichalkaranji,Shopping
UPI002969,2026-01-25 14:55:00,Axis,ACC62105,PNB,AmazonPay,23777.05,FAILED,Zachariah and Sons,Ahmednagar,Shopping
UPI002970,2026-01-02 02:03:00,Kotak,ACC32758,Axis,PhonePe,30220.79,SUCCESS,"Vig, Bansal and Kurian",Warangal,Food
UPI002971,2026-01-03 12:29:00,SBI,ACC52821,Axis,PhonePe,39190.74,REVERSED,Radhakrishnan Inc,Satara,Food
UPI002972,2026-01-29 09:00:00,PNB,ACC77406,SBI,GPay,22989.06,SUCCESS,"Dhingra, Trivedi and Kar",Rampur,Transport
UPI002755,2026-01-09 19:02:00,Kotak,ACC49708,PNB,BHIM,36995.95,SUCCESS,Murthy-Puri,Tirupati,Transfer
UPI002974,2026-01-04 08:21:00,SBI,ACC44563,PNB,Paytm,23908.78,SUCCESS,"Gole, Nagy and Baria",Rohtak,Bills
UPI002975,2026-01-29 14:05:00,Axis,ACC57553,ICICI,BHIM,47197.34,SUCCESS,"Roy, Din and Koshy",Uluberia,Transfer
UPI002976,2026-01-07 04:46:00,HDFC,ACC12751,Axis,GPay,49391.41,SUCCESS,Gupta PLC,Tiruvottiyur,Transfer
UPI002977,2026-01-03 20:57:00,PNB,ACC92535,PNB,GPay,19887.79,SUCCESS,Lala and Sons,Kadapa,Transport
UPI002978,2026-01-28 15:36:00,HDFC,ACC65516,Kotak,GPay,13097.3,PENDING,Bail Inc,Bidar,Transfer
UPI002979,2026-01-12 02:18:00,HDFC,ACC39534,BOB,AmazonPay,20697.22,SUCCESS,"Brahmbhatt, Choudhary and Bail",Sultan Pur Majra,Transfer
UPI002980,2026-01-25 06:53:00,HDFC,ACC93239,BOB,BHIM,32932.87,REVERSED,Naik-Anand,Pondicherry,Food
